year_month,product_title,forecast_units,product_variant_title,mix_share,forecast_units_variant
2026-10-01,Mini Fork and Spoon (Set of 6),2,Blue,0.21428571428571427,0
2026-10-01,Mini Fork and Spoon (Set of 6),2,Pink,0.42857142857142855,1
2026-10-01,Mini Fork and Spoon (Set of 6),2,Yellow,0.35714285714285715,1
2026-11-01,Mini Fork and Spoon (Set of 6),0,Blue,0.21428571428571427,0
2026-11-01,Mini Fork and Spoon (Set of 6),0,Pink,0.42857142857142855,0
2026-11-01,Mini Fork and Spoon (Set of 6),0,Yellow,0.35714285714285715,0
2026-12-01,Mini Fork and Spoon (Set of 6),0,Blue,0.21428571428571427,0
2026-12-01,Mini Fork and Spoon (Set of 6),0,Pink,0.42857142857142855,0
2026-12-01,Mini Fork and Spoon (Set of 6),0,Yellow,0.35714285714285715,0
2026-01-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-01-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-01-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-01-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-02-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-02-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-02-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-02-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-03-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-03-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-03-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-03-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-04-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-04-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-04-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-04-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-05-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-05-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-05-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-05-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-06-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-06-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-06-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-06-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-07-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-07-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-07-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-07-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-08-01,Silicone Cups,4,Floss,0.09090909090909091,0
2026-08-01,Silicone Cups,4,Fuchsia,0.09090909090909091,0
2026-08-01,Silicone Cups,4,Marine,0.18181818181818182,1
2026-08-01,Silicone Cups,4,Navy,0.6363636363636364,3
2026-09-01,Silicone Cups,6,Floss,0.09090909090909091,1
2026-09-01,Silicone Cups,6,Fuchsia,0.09090909090909091,1
2026-09-01,Silicone Cups,6,Marine,0.18181818181818182,1
2026-09-01,Silicone Cups,6,Navy,0.6363636363636364,4
2026-10-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-10-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-10-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-10-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-11-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-11-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-11-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-11-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-12-01,Silicone Cups,0,Floss,0.09090909090909091,0
2026-12-01,Silicone Cups,0,Fuchsia,0.09090909090909091,0
2026-12-01,Silicone Cups,0,Marine,0.18181818181818182,0
2026-12-01,Silicone Cups,0,Navy,0.6363636363636364,0
2026-01-01,Omiebox Lid Seal,8,Blue Sky,0.24324324324324326,2
2026-01-01,Omiebox Lid Seal,8,Meadow,0.16216216216216217,1
2026-01-01,Omiebox Lid Seal,8,Pink Berry,0.21621621621621623,2
2026-01-01,Omiebox Lid Seal,8,Purple Plum,0.1891891891891892,2
2026-01-01,Omiebox Lid Seal,8,Sunshine,0.1891891891891892,2
2026-02-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-02-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-02-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-02-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-02-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-03-01,Omiebox Lid Seal,5,Blue Sky,0.24324324324324326,1
2026-03-01,Omiebox Lid Seal,5,Meadow,0.16216216216216217,1
2026-03-01,Omiebox Lid Seal,5,Pink Berry,0.21621621621621623,1
2026-03-01,Omiebox Lid Seal,5,Purple Plum,0.1891891891891892,1
2026-03-01,Omiebox Lid Seal,5,Sunshine,0.1891891891891892,1
2026-04-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-04-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-04-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-04-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-04-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-05-01,Omiebox Lid Seal,8,Blue Sky,0.24324324324324326,2
2026-05-01,Omiebox Lid Seal,8,Meadow,0.16216216216216217,1
2026-05-01,Omiebox Lid Seal,8,Pink Berry,0.21621621621621623,2
2026-05-01,Omiebox Lid Seal,8,Purple Plum,0.1891891891891892,2
2026-05-01,Omiebox Lid Seal,8,Sunshine,0.1891891891891892,2
2026-06-01,Omiebox Lid Seal,3,Blue Sky,0.24324324324324326,1
2026-06-01,Omiebox Lid Seal,3,Meadow,0.16216216216216217,0
2026-06-01,Omiebox Lid Seal,3,Pink Berry,0.21621621621621623,1
2026-06-01,Omiebox Lid Seal,3,Purple Plum,0.1891891891891892,1
2026-06-01,Omiebox Lid Seal,3,Sunshine,0.1891891891891892,1
2026-07-01,Omiebox Lid Seal,9,Blue Sky,0.24324324324324326,2
2026-07-01,Omiebox Lid Seal,9,Meadow,0.16216216216216217,1
2026-07-01,Omiebox Lid Seal,9,Pink Berry,0.21621621621621623,2
2026-07-01,Omiebox Lid Seal,9,Purple Plum,0.1891891891891892,2
2026-07-01,Omiebox Lid Seal,9,Sunshine,0.1891891891891892,2
2026-08-01,Omiebox Lid Seal,10,Blue Sky,0.24324324324324326,2
2026-08-01,Omiebox Lid Seal,10,Meadow,0.16216216216216217,2
2026-08-01,Omiebox Lid Seal,10,Pink Berry,0.21621621621621623,2
2026-08-01,Omiebox Lid Seal,10,Purple Plum,0.1891891891891892,2
2026-08-01,Omiebox Lid Seal,10,Sunshine,0.1891891891891892,2
2026-09-01,Omiebox Lid Seal,14,Blue Sky,0.24324324324324326,3
2026-09-01,Omiebox Lid Seal,14,Meadow,0.16216216216216217,2
2026-09-01,Omiebox Lid Seal,14,Pink Berry,0.21621621621621623,3
2026-09-01,Omiebox Lid Seal,14,Purple Plum,0.1891891891891892,3
2026-09-01,Omiebox Lid Seal,14,Sunshine,0.1891891891891892,3
2026-10-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-10-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-10-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-10-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-10-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-11-01,Omiebox Lid Seal,5,Blue Sky,0.24324324324324326,1
2026-11-01,Omiebox Lid Seal,5,Meadow,0.16216216216216217,1
2026-11-01,Omiebox Lid Seal,5,Pink Berry,0.21621621621621623,1
2026-11-01,Omiebox Lid Seal,5,Purple Plum,0.1891891891891892,1
2026-11-01,Omiebox Lid Seal,5,Sunshine,0.1891891891891892,1
2026-12-01,Omiebox Lid Seal,5,Blue Sky,0.24324324324324326,1
2026-12-01,Omiebox Lid Seal,5,Meadow,0.16216216216216217,1
2026-12-01,Omiebox Lid Seal,5,Pink Berry,0.21621621621621623,1
2026-12-01,Omiebox Lid Seal,5,Purple Plum,0.1891891891891892,1
2026-12-01,Omiebox Lid Seal,5,Sunshine,0.1891891891891892,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Dinosaur,0.19047619047619047,2
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Fairy,0.21428571428571427,2
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Mermaid,0.11904761904761904,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Mini Bites,0.23809523809523808,2
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Puzzles,0.07142857142857142,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,9,Space,0.16666666666666666,2
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Dinosaur,0.19047619047619047,3
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Fairy,0.21428571428571427,4
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Mermaid,0.11904761904761904,2
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Mini Bites,0.23809523809523808,4
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Puzzles,0.07142857142857142,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,17,Space,0.16666666666666666,3
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Dinosaur,0.19047619047619047,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Fairy,0.21428571428571427,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Mermaid,0.11904761904761904,0
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Mini Bites,0.23809523809523808,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Puzzles,0.07142857142857142,0
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,3,Space,0.16666666666666666,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Dinosaur,0.19047619047619047,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Fairy,0.21428571428571427,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Mermaid,0.11904761904761904,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Mini Bites,0.23809523809523808,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Puzzles,0.07142857142857142,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,2,Space,0.16666666666666666,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Dinosaur,0.19047619047619047,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Fairy,0.21428571428571427,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mermaid,0.11904761904761904,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Mini Bites,0.23809523809523808,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Puzzles,0.07142857142857142,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,0,Space,0.16666666666666666,0
2026-01-01,Silicone Wrap Bands (Set of 5),1,Blue,0.29411764705882354,0
2026-01-01,Silicone Wrap Bands (Set of 5),1,Pink,0.47058823529411764,0
2026-01-01,Silicone Wrap Bands (Set of 5),1,Yellow,0.23529411764705882,0
2026-02-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-02-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-02-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-03-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-03-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-03-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-04-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-04-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-04-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-05-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-05-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-05-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-06-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-06-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-06-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-08-01,Silicone Wrap Bands (Set of 5),5,Blue,0.29411764705882354,1
2026-08-01,Silicone Wrap Bands (Set of 5),5,Pink,0.47058823529411764,2
2026-08-01,Silicone Wrap Bands (Set of 5),5,Yellow,0.23529411764705882,1
2026-09-01,Silicone Wrap Bands (Set of 5),9,Blue,0.29411764705882354,3
2026-09-01,Silicone Wrap Bands (Set of 5),9,Pink,0.47058823529411764,4
2026-09-01,Silicone Wrap Bands (Set of 5),9,Yellow,0.23529411764705882,2
2026-10-01,Silicone Wrap Bands (Set of 5),2,Blue,0.29411764705882354,1
2026-10-01,Silicone Wrap Bands (Set of 5),2,Pink,0.47058823529411764,1
2026-10-01,Silicone Wrap Bands (Set of 5),2,Yellow,0.23529411764705882,0
2026-11-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-11-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-11-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-12-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-12-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-12-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-01-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-01-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-02-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-02-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-03-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-03-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-04-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-04-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-05-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-05-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-06-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-06-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-07-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-07-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-08-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-08-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-09-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),7,Elderberry,0.6666666666666666,5
2026-09-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),7,Pomegranate,0.3333333333333333,2
2026-10-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-10-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-11-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-11-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-12-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Elderberry,0.6666666666666666,0
2026-12-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),0,Pomegranate,0.3333333333333333,0
2026-01-01,MontiiCo Mini Smoothie Cup 275ml,6,Grape,0.6,4
2026-01-01,MontiiCo Mini Smoothie Cup 275ml,6,Kiwi,0.4,2
2026-02-01,MontiiCo Mini Smoothie Cup 275ml,0,Grape,0.6,0
2026-02-01,MontiiCo Mini Smoothie Cup 275ml,0,Kiwi,0.4,0
2026-03-01,MontiiCo Mini Smoothie Cup 275ml,1,Grape,0.6,1
2026-03-01,MontiiCo Mini Smoothie Cup 275ml,1,Kiwi,0.4,0
2026-04-01,MontiiCo Mini Smoothie Cup 275ml,2,Grape,0.6,1
2026-04-01,MontiiCo Mini Smoothie Cup 275ml,2,Kiwi,0.4,1
2026-05-01,MontiiCo Mini Smoothie Cup 275ml,1,Grape,0.6,1
2026-05-01,MontiiCo Mini Smoothie Cup 275ml,1,Kiwi,0.4,0
2026-06-01,MontiiCo Mini Smoothie Cup 275ml,0,Grape,0.6,0
2026-06-01,MontiiCo Mini Smoothie Cup 275ml,0,Kiwi,0.4,0
2026-07-01,MontiiCo Mini Smoothie Cup 275ml,5,Grape,0.6,3
2026-07-01,MontiiCo Mini Smoothie Cup 275ml,5,Kiwi,0.4,2
2026-08-01,MontiiCo Mini Smoothie Cup 275ml,6,Grape,0.6,4
2026-08-01,MontiiCo Mini Smoothie Cup 275ml,6,Kiwi,0.4,2
2026-09-01,MontiiCo Mini Smoothie Cup 275ml,2,Grape,0.6,1
2026-09-01,MontiiCo Mini Smoothie Cup 275ml,2,Kiwi,0.4,1
2026-10-01,MontiiCo Mini Smoothie Cup 275ml,0,Grape,0.6,0
2026-10-01,MontiiCo Mini Smoothie Cup 275ml,0,Kiwi,0.4,0
2026-11-01,MontiiCo Mini Smoothie Cup 275ml,0,Grape,0.6,0
2026-11-01,MontiiCo Mini Smoothie Cup 275ml,0,Kiwi,0.4,0
2026-12-01,MontiiCo Mini Smoothie Cup 275ml,0,Grape,0.6,0
2026-12-01,MontiiCo Mini Smoothie Cup 275ml,0,Kiwi,0.4,0
2026-01-01,Omiebox Bentobox Scooter Red,1,Default Title,1.0,1
2026-02-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-03-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-04-01,Omiebox Bentobox Scooter Red,1,Default Title,1.0,1
2026-05-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-06-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-07-01,Omiebox Bentobox Scooter Red,1,Default Title,1.0,1
2026-08-01,Omiebox Bentobox Scooter Red,7,Default Title,1.0,7
2026-09-01,Omiebox Bentobox Scooter Red,7,Default Title,1.0,7
2026-10-01,Omiebox Bentobox Scooter Red,1,Default Title,1.0,1
2026-11-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-12-01,Omiebox Bentobox Scooter Red,0,Default Title,1.0,0
2026-01-01,Bento Two (Small),0,Default,1.0,0
2026-02-01,Bento Two (Small),0,Default,1.0,0
2026-03-01,Bento Two (Small),0,Default,1.0,0
2026-04-01,Bento Two (Small),0,Default,1.0,0
2026-05-01,Bento Two (Small),0,Default,1.0,0
2026-06-01,Bento Two (Small),0,Default,1.0,0
2026-07-01,Bento Two (Small),0,Default,1.0,0
2026-08-01,Bento Two (Small),12,Default,1.0,12
2026-09-01,Bento Two (Small),1,Default,1.0,1
2026-10-01,Bento Two (Small),0,Default,1.0,0
2026-11-01,Bento Two (Small),0,Default,1.0,0
2026-12-01,Bento Two (Small),0,Default,1.0,0
2026-01-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-01-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-02-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-02-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-03-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-03-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-04-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-04-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-05-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-05-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-06-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-06-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-07-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-07-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-08-01,MontiiCo Out and About Cutlery Set of 8,5,Blueberry,0.9090909090909091,5
2026-08-01,MontiiCo Out and About Cutlery Set of 8,5,Strawberry,0.09090909090909091,0
2026-09-01,MontiiCo Out and About Cutlery Set of 8,7,Blueberry,0.9090909090909091,6
2026-09-01,MontiiCo Out and About Cutlery Set of 8,7,Strawberry,0.09090909090909091,1
2026-10-01,MontiiCo Out and About Cutlery Set of 8,1,Blueberry,0.9090909090909091,1
2026-10-01,MontiiCo Out and About Cutlery Set of 8,1,Strawberry,0.09090909090909091,0
2026-11-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-11-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-12-01,MontiiCo Out and About Cutlery Set of 8,0,Blueberry,0.9090909090909091,0
2026-12-01,MontiiCo Out and About Cutlery Set of 8,0,Strawberry,0.09090909090909091,0
2026-01-01,Sticker Set,2,Confetti,0.5,1
2026-01-01,Sticker Set,2,Galactic,0.3333333333333333,1
2026-01-01,Sticker Set,2,Game On,0.16666666666666666,0
2026-02-01,Sticker Set,1,Confetti,0.5,0
2026-02-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-02-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-03-01,Sticker Set,2,Confetti,0.5,1
2026-03-01,Sticker Set,2,Galactic,0.3333333333333333,1
2026-03-01,Sticker Set,2,Game On,0.16666666666666666,0
2026-04-01,Sticker Set,7,Confetti,0.5,4
2026-04-01,Sticker Set,7,Galactic,0.3333333333333333,2
2026-04-01,Sticker Set,7,Game On,0.16666666666666666,1
2026-05-01,Sticker Set,2,Confetti,0.5,1
2026-05-01,Sticker Set,2,Galactic,0.3333333333333333,1
2026-05-01,Sticker Set,2,Game On,0.16666666666666666,0
