product_title,product_variant_title,year,month,year_month,times_bought,total_revenue,num_orders
MontiiCo Bumper for Original and Mini bottles,Elderberry,2022,10,2022-10-01,1,0.0,1
MontiiCo Bumper for Original and Mini bottles,Elderberry,2022,11,2022-11-01,2,8.809999999999999,2
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,2,2023-02-01,1,4.85,1
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,5,2023-05-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,6,2023-06-01,5,18.64,6
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,7,2023-07-01,6,15.0,7
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,8,2023-08-01,3,5.0,3
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,9,2023-09-01,2,10.0,3
MontiiCo Bumper for Original and Mini bottles,Elderberry,2023,11,2023-11-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Elderberry,2024,1,2024-01-01,1,0.0,2
MontiiCo Bumper for Original and Mini bottles,Elderberry,2024,2,2024-02-01,1,0.0,1
MontiiCo Bumper for Original and Mini bottles,Elderberry,2024,3,2024-03-01,2,0.0,2
MontiiCo Bumper for Original and Mini bottles,Elderberry,2024,4,2024-04-01,4,5.0,4
MontiiCo Bumper for Original and Mini bottles,Grape,2022,9,2022-09-01,8,35.0,8
MontiiCo Bumper for Original and Mini bottles,Grape,2022,10,2022-10-01,2,10.0,2
MontiiCo Bumper for Original and Mini bottles,Grape,2022,11,2022-11-01,2,15.0,2
MontiiCo Bumper for Original and Mini bottles,Grape,2023,1,2023-01-01,4,19.34,4
MontiiCo Bumper for Original and Mini bottles,Grape,2023,2,2023-02-01,2,5.0,2
MontiiCo Bumper for Original and Mini bottles,Grape,2023,3,2023-03-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Grape,2023,4,2023-04-01,2,10.0,2
MontiiCo Bumper for Original and Mini bottles,Grape,2023,6,2023-06-01,2,14.74,3
MontiiCo Bumper for Original and Mini bottles,Grape,2023,7,2023-07-01,3,0.0,3
MontiiCo Bumper for Original and Mini bottles,Grape,2023,8,2023-08-01,0,0.0,1
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2022,9,2022-09-01,2,10.0,2
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2022,11,2022-11-01,2,10.0,2
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,4,2023-04-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,5,2023-05-01,1,10.0,2
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,6,2023-06-01,4,19.65,4
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,7,2023-07-01,5,15.0,7
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,8,2023-08-01,5,10.0,6
MontiiCo Bumper for Original and Mini bottles,Iced Berry,2023,9,2023-09-01,0,0.0,2
MontiiCo Bumper for Original and Mini bottles,Kiwi,2022,9,2022-09-01,3,10.0,3
MontiiCo Bumper for Original and Mini bottles,Kiwi,2022,11,2022-11-01,2,9.65,2
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,1,2023-01-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,5,2023-05-01,1,10.0,1
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,6,2023-06-01,2,10.0,3
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,7,2023-07-01,2,0.0,3
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,8,2023-08-01,2,0.0,5
MontiiCo Bumper for Original and Mini bottles,Kiwi,2023,9,2023-09-01,3,15.0,3
MontiiCo Bumper for Original and Mini bottles,Lime,2022,9,2022-09-01,3,15.0,3
MontiiCo Bumper for Original and Mini bottles,Lime,2023,7,2023-07-01,0,0.0,1
MontiiCo Bumper for Original and Mini bottles,Lime,2023,8,2023-08-01,5,0.0,5
MontiiCo Bumper for Original and Mini bottles,Lime,2023,9,2023-09-01,1,5.0,2
MontiiCo Bumper for Original and Mini bottles,Lime,2023,11,2023-11-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Lime,2024,2,2024-02-01,1,0.0,1
MontiiCo Bumper for Original and Mini bottles,Lime,2024,5,2024-05-01,2,0.0,2
MontiiCo Bumper for Original and Mini bottles,Lime,2024,6,2024-06-01,2,0.0,2
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2023,9,2023-09-01,2,4.51,4
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2023,12,2023-12-01,1,4.5,1
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,1,2024-01-01,3,9.0,4
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,2,2024-02-01,4,0.0,5
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,3,2024-03-01,1,0.0,1
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,4,2024-04-01,4,4.5,5
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,5,2024-05-01,6,9.0,7
MontiiCo Bumper for Original and Mini bottles,Pomegranate,2024,6,2024-06-01,2,-9.0,3
MontiiCo Bumper for Original and Mini bottles,Strawberry,2022,9,2022-09-01,3,30.0,6
MontiiCo Bumper for Original and Mini bottles,Strawberry,2022,11,2022-11-01,1,10.0,1
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,1,2023-01-01,1,4.75,1
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,2,2023-02-01,1,5.0,1
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,4,2023-04-01,4,20.0,4
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,5,2023-05-01,2,10.0,2
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,6,2023-06-01,7,27.2,7
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,7,2023-07-01,5,0.0,6
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,9,2023-09-01,4,10.0,4
MontiiCo Bumper for Original and Mini bottles,Strawberry,2023,10,2023-10-01,1,0.0,1
MontiiCo Bumper for Original and Mini bottles,Strawberry,2024,1,2024-01-01,0,0.0,1
MontiiCo Bumper for Original and Mini bottles,Strawberry,2024,4,2024-04-01,1,0.0,2
MontiiCo Bumper for Original and Mini bottles,Strawberry,2024,5,2024-05-01,1,0.0,2
MontiiCo Coffee Cup,350ml,2025,1,2025-01-01,1,19.82,1
MontiiCo Coffee Cup,350ml,2025,4,2025-04-01,5,54.04,5
MontiiCo Coffee Cup,350ml,2025,6,2025-06-01,2,27.02,2
MontiiCo Coffee Cup,350ml,2025,7,2025-07-01,1,13.5,1
MontiiCo Coffee Cup,350ml,2025,8,2025-08-01,4,40.519999999999996,4
MontiiCo Coffee Cup,350ml,2025,9,2025-09-01,1,13.51,1
MontiiCo Coffee Cup,350ml,2025,10,2025-10-01,1,13.51,1
MontiiCo Coffee Cup,350ml,2025,11,2025-11-01,2,148.64,2
MontiiCo Coffee Cup,475ml,2024,11,2024-11-01,1,18.02,1
MontiiCo Coffee Cup,475ml,2025,4,2025-04-01,1,22.53,1
MontiiCo Dip & Sauce Surprise Box,Dawn,2024,11,2024-11-01,1,6.31,1
MontiiCo Dip & Sauce Surprise Box,Dawn,2025,9,2025-09-01,3,12.61,3
MontiiCo Dip & Sauce Surprise Box,Dawn,2025,10,2025-10-01,1,6.31,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2023,9,2023-09-01,0,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2023,10,2023-10-01,9,69.36,9
MontiiCo Dip & Sauce Surprise Box,Lagoon,2023,11,2023-11-01,1,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2023,12,2023-12-01,1,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,1,2024-01-01,2,14.42,2
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,2,2024-02-01,1,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,3,2024-03-01,1,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,4,2024-04-01,1,7.21,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,5,2024-05-01,1,14.41,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,6,2024-06-01,0,-14.41,1
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,8,2024-08-01,4,25.24,4
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,9,2024-09-01,4,31.54,4
MontiiCo Dip & Sauce Surprise Box,Lagoon,2024,10,2024-10-01,3,18.919999999999998,3
MontiiCo Dip & Sauce Surprise Box,Midnight,2024,9,2024-09-01,0,6.31,1
MontiiCo Dip & Sauce Surprise Box,Midnight,2025,4,2025-04-01,1,6.32,1
MontiiCo Dip & Sauce Surprise Box,Midnight,2025,9,2025-09-01,2,18.93,4
MontiiCo Dip & Sauce Surprise Box,Midnight,2025,10,2025-10-01,2,12.62,2
MontiiCo Dip & Sauce Surprise Box,Midnight,2025,12,2025-12-01,1,6.31,1
MontiiCo Drink Bottle Lid (Old Design),Black,2023,8,2023-08-01,7,6.0,14
MontiiCo Drink Bottle Lid (Old Design),Black,2023,9,2023-09-01,6,4.0,11
MontiiCo Drink Bottle Lid (Old Design),Black,2023,10,2023-10-01,9,12.0,9
MontiiCo Drink Bottle Lid (Old Design),Black,2024,1,2024-01-01,6,12.0,6
MontiiCo Drink Bottle Lid (Old Design),Black,2024,2,2024-02-01,2,6.0,3
MontiiCo Drink Bottle Lid (Old Design),Black,2024,3,2024-03-01,2,8.0,2
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2023,8,2023-08-01,5,2.0,7
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2023,9,2023-09-01,3,8.0,5
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2023,10,2023-10-01,0,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,1,2024-01-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,3,2024-03-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,4,2024-04-01,2,5.61,2
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,5,2024-05-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,7,2024-07-01,1,2.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2024,9,2024-09-01,4,4.0,4
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2025,1,2025-01-01,0,2.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2025,2,2025-02-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2025,4,2025-04-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2025,9,2025-09-01,2,4.0,3
MontiiCo Drink Bottle Lid (Old Design),Blueberry,2025,10,2025-10-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2023,8,2023-08-01,7,6.0,7
MontiiCo Drink Bottle Lid (Old Design),Grape,2023,9,2023-09-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2024,2,2024-02-01,0,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2024,3,2024-03-01,3,6.0,3
MontiiCo Drink Bottle Lid (Old Design),Grape,2024,4,2024-04-01,2,1.6,2
MontiiCo Drink Bottle Lid (Old Design),Grape,2024,6,2024-06-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2024,9,2024-09-01,1,2.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2025,1,2025-01-01,1,4.0,2
MontiiCo Drink Bottle Lid (Old Design),Grape,2025,4,2025-04-01,1,0.0,1
MontiiCo Drink Bottle Lid (Old Design),Grape,2025,8,2025-08-01,2,4.0,2
MontiiCo Drink Bottle Lid (Old Design),Grape,2025,9,2025-09-01,1,2.0,1
MontiiCo Drink Bottle Lid (Old Design),Standard,2022,9,2022-09-01,7,26.0,8
MontiiCo Drink Bottle Lid (Old Design),Standard,2022,10,2022-10-01,5,15.67,6
MontiiCo Drink Bottle Lid (Old Design),Standard,2022,11,2022-11-01,6,21.38,6
MontiiCo Drink Bottle Lid (Old Design),Standard,2022,12,2022-12-01,3,3.87,4
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,1,2023-01-01,2,5.9,3
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,2,2023-02-01,5,11.83,5
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,3,2023-03-01,3,6.0,3
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,4,2023-04-01,4,14.0,4
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,5,2023-05-01,1,10.0,3
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,6,2023-06-01,3,16.0,4
MontiiCo Drink Bottle Lid (Old Design),Standard,2023,7,2023-07-01,11,42.0,14
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Blueberry,2022,9,2022-09-01,9,40.519999999999996,10
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Chrome,2023,1,2023-01-01,4,21.96,4
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Chrome,2023,2,2023-02-01,4,22.509999999999998,4
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Chrome,2023,4,2023-04-01,3,18.009999999999998,3
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Chrome,2023,5,2023-05-01,7,36.019999999999996,8
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Chrome,2023,6,2023-06-01,1,4.51,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2023,8,2023-08-01,0,13.51,3
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2023,9,2023-09-01,8,36.03,9
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2023,10,2023-10-01,3,0.0,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2023,11,2023-11-01,1,4.5,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,1,2024-01-01,2,9.01,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,2,2024-02-01,3,9.0,3
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,3,2024-03-01,3,4.5,4
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,4,2024-04-01,2,0.0,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,5,2024-05-01,1,0.0,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,7,2024-07-01,4,18.009999999999998,4
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,8,2024-08-01,4,22.509999999999998,5
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,9,2024-09-01,4,9.0,4
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2024,12,2024-12-01,1,9.01,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2025,1,2025-01-01,2,4.5,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2025,3,2025-03-01,1,9.01,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2025,4,2025-04-01,1,9.01,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2025,8,2025-08-01,1,4.5,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Elderberry,2025,9,2025-09-01,3,9.0,3
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Grape,2022,9,2022-09-01,8,36.06,8
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Grape,2022,10,2022-10-01,1,0.0,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Grape,2023,1,2023-01-01,1,4.36,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2023,8,2023-08-01,0,4.5,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2023,9,2023-09-01,4,22.52,6
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2023,10,2023-10-01,2,4.5,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2023,12,2023-12-01,1,4.5,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,1,2024-01-01,1,0.0,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,2,2024-02-01,1,4.51,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,3,2024-03-01,2,9.01,3
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,4,2024-04-01,0,0.0,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,7,2024-07-01,2,9.01,2
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2024,9,2024-09-01,1,4.5,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2025,3,2025-03-01,1,9.01,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2025,4,2025-04-01,1,4.5,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2025,9,2025-09-01,1,0.0,1
MontiiCo Drink Bottle Lid- Free Pour (Original Design),Pomegranate,2025,10,2025-10-01,1,4.51,1
MontiiCo Drink Bottle Sports Lid 2.0,Default Title,2023,9,2023-09-01,1,0.0,1
MontiiCo Icepack 2.0 Medium,Default Title,2022,9,2022-09-01,4,45.05,4
MontiiCo Icepack 2.0 Medium,Default Title,2023,6,2023-06-01,2,61.83,3
MontiiCo Icepack 2.0 Medium,Default Title,2023,7,2023-07-01,0,9.01,1
MontiiCo Icepack 2.0 Medium,Default Title,2023,8,2023-08-01,10,135.15,10
MontiiCo Icepack 2.0 Medium,Default Title,2023,9,2023-09-01,5,108.1,6
MontiiCo Icepack 2.0 Medium,Default Title,2024,8,2024-08-01,3,18.02,3
MontiiCo Icepack 2.0 Medium,Default Title,2024,9,2024-09-01,6,72.06,6
MontiiCo Icepack 2.0 Medium,Default Title,2024,12,2024-12-01,0,9.01,1
MontiiCo Icepack 2.0 Medium,Default Title,2025,1,2025-01-01,1,9.01,1
MontiiCo Icepack 2.0 Medium,Default Title,2025,3,2025-03-01,1,9.01,1
MontiiCo Icepack 2.0 Medium,Default Title,2025,4,2025-04-01,1,18.02,1
MontiiCo Icepack 2.0 Medium,Default Title,2025,8,2025-08-01,5,72.07,6
MontiiCo Icepack 2.0 Medium,Default Title,2025,9,2025-09-01,3,27.03,3
MontiiCo Icepack 2.0 Medium,Default Title,2025,11,2025-11-01,1,27.03,2
MontiiCo Insulated Food Jar,Cobalt,2022,11,2022-11-01,5,128.10999999999999,5
MontiiCo Insulated Food Jar,Cobalt,2022,12,2022-12-01,2,36.03,2
MontiiCo Insulated Food Jar,Cobalt,2023,1,2023-01-01,6,87.51,6
MontiiCo Insulated Food Jar,Cobalt,2023,2,2023-02-01,1,18.02,1
MontiiCo Insulated Food Jar,Cobalt,2023,3,2023-03-01,1,18.02,1
MontiiCo Insulated Food Jar,Cobalt,2023,4,2023-04-01,3,36.04,3
MontiiCo Insulated Food Jar,Cobalt,2023,5,2023-05-01,1,36.04,1
MontiiCo Insulated Food Jar,Cobalt,2023,7,2023-07-01,3,54.06,3
MontiiCo Insulated Food Jar,Grape,2022,11,2022-11-01,4,72.08,5
MontiiCo Insulated Food Jar,Grape,2022,12,2022-12-01,2,36.03,2
MontiiCo Insulated Food Jar,Grape,2023,1,2023-01-01,5,72.07,5
MontiiCo Insulated Food Jar,Grape,2023,2,2023-02-01,1,18.02,1
MontiiCo Insulated Food Jar,Grape,2023,4,2023-04-01,1,18.02,1
MontiiCo Insulated Food Jar,Grape,2023,5,2023-05-01,1,18.02,1
MontiiCo Insulated Food Jar,Grape,2023,7,2023-07-01,2,36.04,2
MontiiCo Insulated Food Jar,Grape,2023,8,2023-08-01,5,72.09,5
MontiiCo Insulated Food Jar,Grape,2023,9,2023-09-01,2,108.11,3
MontiiCo Insulated Food Jar,Strawberry,2022,12,2022-12-01,1,18.02,1
MontiiCo Insulated Food Jar,Strawberry,2023,1,2023-01-01,5,107.96,6
MontiiCo Insulated Food Jar,Strawberry,2023,4,2023-04-01,3,54.06,3
MontiiCo Insulated Food Jar,Strawberry,2023,5,2023-05-01,2,36.04,2
MontiiCo Insulated Food Jar,Strawberry,2023,8,2023-08-01,3,54.06,3
MontiiCo Insulated Food Jar,Strawberry,2023,9,2023-09-01,8,180.18,9
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,1,2025-01-01,1,9.01,2
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,2,2025-02-01,0,0.0,1
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,3,2025-03-01,2,4.51,2
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,4,2025-04-01,1,4.5,1
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,7,2025-07-01,0,0.0,1
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,8,2025-08-01,4,4.5,4
"MontiiCo Large Bumper - 1L, 1.5L - Midnight",Default Title,2025,9,2025-09-01,1,0.0,2
MontiiCo Mega Bumpers (Original Design),Blueberry,2023,6,2023-06-01,2,9.0,2
MontiiCo Mega Bumpers (Original Design),Blueberry,2023,7,2023-07-01,3,0.0,2
MontiiCo Mega Bumpers (Original Design),Blueberry,2023,9,2023-09-01,4,0.0,3
MontiiCo Mega Bumpers (Original Design),Blueberry,2024,4,2024-04-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Blueberry,2024,5,2024-05-01,2,0.0,2
MontiiCo Mega Bumpers (Original Design),Blueberry,2024,7,2024-07-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Chalk,2024,2,2024-02-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Chalk,2024,7,2024-07-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Chalk,2024,9,2024-09-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Chalk,2025,3,2025-03-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Chalk,2025,7,2025-07-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Chalk,2025,8,2025-08-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Chrome,2023,7,2023-07-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Chrome,2023,8,2023-08-01,2,0.0,2
MontiiCo Mega Bumpers (Original Design),Chrome,2023,9,2023-09-01,0,4.5,3
MontiiCo Mega Bumpers (Original Design),Chrome,2023,10,2023-10-01,2,0.0,1
MontiiCo Mega Bumpers (Original Design),Chrome,2024,10,2024-10-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Coal,2023,8,2023-08-01,0,0.0,2
MontiiCo Mega Bumpers (Original Design),Coal,2023,9,2023-09-01,2,9.0,4
MontiiCo Mega Bumpers (Original Design),Coal,2023,10,2023-10-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Coal,2024,2,2024-02-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Coal,2024,8,2024-08-01,2,9.02,2
MontiiCo Mega Bumpers (Original Design),Coal,2024,9,2024-09-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Coal,2024,10,2024-10-01,1,4.5,1
MontiiCo Mega Bumpers (Original Design),Coal,2025,1,2025-01-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Coal,2025,3,2025-03-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Coal,2025,7,2025-07-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Coal,2025,9,2025-09-01,2,4.5,2
MontiiCo Mega Bumpers (Original Design),Grape,2023,8,2023-08-01,1,4.5,2
MontiiCo Mega Bumpers (Original Design),Grape,2024,4,2024-04-01,2,3.6,2
MontiiCo Mega Bumpers (Original Design),Grape,2024,9,2024-09-01,2,4.5,2
MontiiCo Mega Bumpers (Original Design),Grape,2025,1,2025-01-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Strawberry,2023,7,2023-07-01,2,0.0,1
MontiiCo Mega Bumpers (Original Design),Strawberry,2023,9,2023-09-01,1,4.5,2
MontiiCo Mega Bumpers (Original Design),Strawberry,2024,4,2024-04-01,0,0.0,1
MontiiCo Mega Bumpers (Original Design),Strawberry,2025,3,2025-03-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Strawberry,2025,7,2025-07-01,1,0.0,1
MontiiCo Mega Bumpers (Original Design),Strawberry,2025,9,2025-09-01,1,0.0,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,3,2023-03-01,1,15.31,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,6,2023-06-01,3,45.96,3
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,7,2023-07-01,1,12.61,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,9,2023-09-01,1,36.75,2
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,10,2023-10-01,1,12.25,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2023,12,2023-12-01,1,0.0,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,2,2024-02-01,2,30.630000000000003,2
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,3,2024-03-01,1,15.32,1
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,4,2024-04-01,5,91.91,5
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,5,2024-05-01,2,30.64,2
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,8,2024-08-01,2,30.64,2
MontiiCo Mega Coffee Cup 475ml,Default Title,2024,9,2024-09-01,1,0.0,1
MontiiCo Mega Drink Bottle 1L,Blueberry,2023,1,2023-01-01,1,34.32,1
MontiiCo Mega Drink Bottle 1L,Blueberry,2023,6,2023-06-01,2,64.87,2
MontiiCo Mega Drink Bottle 1L,Blueberry,2023,7,2023-07-01,3,72.08,3
MontiiCo Mega Drink Bottle 1L,Blueberry,2023,8,2023-08-01,0,36.04,2
MontiiCo Mega Drink Bottle 1L,Blueberry,2023,9,2023-09-01,5,126.13,5
MontiiCo Mega Drink Bottle 1L,Blueberry,2024,4,2024-04-01,2,31.53,2
MontiiCo Mega Drink Bottle 1L,Blueberry,2024,5,2024-05-01,2,72.08,2
MontiiCo Mega Drink Bottle 1L,Blueberry,2024,7,2024-07-01,4,144.15,4
MontiiCo Mega Drink Bottle 1L,Blueberry,2024,8,2024-08-01,2,144.14999999999998,3
MontiiCo Mega Drink Bottle 1L,Blueberry,2024,9,2024-09-01,2,57.66,1
MontiiCo Mega Drink Bottle 1L,Chrome,2022,9,2022-09-01,2,72.08,3
MontiiCo Mega Drink Bottle 1L,Chrome,2022,10,2022-10-01,1,36.04,1
MontiiCo Mega Drink Bottle 1L,Chrome,2023,2,2023-02-01,1,36.04,1
MontiiCo Mega Drink Bottle 1L,Chrome,2023,3,2023-03-01,1,36.04,1
MontiiCo Mega Drink Bottle 1L,Chrome,2023,5,2023-05-01,0,28.83,1
MontiiCo Mega Drink Bottle 1L,Chrome,2023,7,2023-07-01,2,108.10999999999999,2
MontiiCo Mega Drink Bottle 1L,Chrome,2023,8,2023-08-01,3,108.10999999999999,4
MontiiCo Mega Drink Bottle 1L,Chrome,2023,9,2023-09-01,5,216.23,5
MontiiCo Mega Drink Bottle 1L,Chrome,2023,10,2023-10-01,2,64.87,2
MontiiCo Mega Drink Bottle 1L,Chrome,2024,2,2024-02-01,1,72.07,1
